state,year,period,value,footnotes
South Carolina,2016,M12,2188435,Reflects revised population controls and model reestimation.
South Carolina,2016,M11,2193995,Reflects revised population controls and model reestimation.
South Carolina,2016,M10,2196432,Reflects revised population controls and model reestimation.
South Carolina,2016,M09,2193283,Reflects revised population controls and model reestimation.
South Carolina,2016,M08,2199424,Reflects revised population controls and model reestimation.
South Carolina,2016,M07,2211721,Reflects revised population controls and model reestimation.
South Carolina,2016,M06,2206380,Reflects revised population controls and model reestimation.
South Carolina,2016,M05,2198216,Reflects revised population controls and model reestimation.
South Carolina,2016,M04,2187727,Reflects revised population controls and model reestimation.
South Carolina,2016,M03,2172349,Reflects revised population controls and model reestimation.
South Carolina,2016,M02,2154107,Reflects revised population controls and model reestimation.
South Carolina,2016,M01,2138812,Reflects revised population controls and model reestimation.
South Carolina,2015,M12,2144885,Reflects revised population controls and model reestimation.
South Carolina,2015,M11,2144644,Reflects revised population controls and model reestimation.
South Carolina,2015,M10,2148518,Reflects revised population controls and model reestimation.
South Carolina,2015,M09,2136682,Reflects revised population controls and model reestimation.
South Carolina,2015,M08,2147367,Reflects revised population controls and model reestimation.
South Carolina,2015,M07,2157480,Reflects revised population controls and model reestimation.
South Carolina,2015,M06,2157445,Reflects revised population controls and model reestimation.
South Carolina,2015,M05,2148638,Reflects revised population controls and model reestimation.
South Carolina,2015,M04,2132624,Reflects revised population controls and model reestimation.
South Carolina,2015,M03,2113276,Reflects revised population controls and model reestimation.
South Carolina,2015,M02,2096729,Reflects revised population controls and model reestimation.
South Carolina,2015,M01,2087358,Reflects revised population controls and model reestimation.
South Carolina,2014,M12,2092697,Reflects revised population controls and model reestimation.
South Carolina,2014,M11,2098000,Reflects revised population controls and model reestimation.
South Carolina,2014,M10,2102894,Reflects revised population controls and model reestimation.
South Carolina,2014,M09,2087897,Reflects revised population controls and model reestimation.
South Carolina,2014,M08,2090348,Reflects revised population controls and model reestimation.
South Carolina,2014,M07,2101262,Reflects revised population controls and model reestimation.
South Carolina,2014,M06,2103986,Reflects revised population controls and model reestimation.
