state,year,period,value,footnotes
Alaska,2016,M12,355793,Reflects revised population controls and model reestimation.
Alaska,2016,M11,356778,Reflects revised population controls and model reestimation.
Alaska,2016,M10,357474,Reflects revised population controls and model reestimation.
Alaska,2016,M09,360761,Reflects revised population controls and model reestimation.
Alaska,2016,M08,366325,Reflects revised population controls and model reestimation.
Alaska,2016,M07,371272,Reflects revised population controls and model reestimation.
Alaska,2016,M06,367755,Reflects revised population controls and model reestimation.
Alaska,2016,M05,361669,Reflects revised population controls and model reestimation.
Alaska,2016,M04,356340,Reflects revised population controls and model reestimation.
Alaska,2016,M03,357230,Reflects revised population controls and model reestimation.
Alaska,2016,M02,357339,Reflects revised population controls and model reestimation.
Alaska,2016,M01,356376,Reflects revised population controls and model reestimation.
Alaska,2015,M12,357258,Reflects revised population controls and model reestimation.
Alaska,2015,M11,358575,Reflects revised population controls and model reestimation.
Alaska,2015,M10,360163,Reflects revised population controls and model reestimation.
Alaska,2015,M09,362931,Reflects revised population controls and model reestimation.
Alaska,2015,M08,368155,Reflects revised population controls and model reestimation.
Alaska,2015,M07,373613,Reflects revised population controls and model reestimation.
Alaska,2015,M06,370528,Reflects revised population controls and model reestimation.
Alaska,2015,M05,364021,Reflects revised population controls and model reestimation.
Alaska,2015,M04,358214,Reflects revised population controls and model reestimation.
Alaska,2015,M03,359477,Reflects revised population controls and model reestimation.
Alaska,2015,M02,359707,Reflects revised population controls and model reestimation.
Alaska,2015,M01,359313,Reflects revised population controls and model reestimation.
Alaska,2014,M12,359599,Reflects revised population controls and model reestimation.
Alaska,2014,M11,361195,Reflects revised population controls and model reestimation.
Alaska,2014,M10,362629,Reflects revised population controls and model reestimation.
Alaska,2014,M09,366000,Reflects revised population controls and model reestimation.
Alaska,2014,M08,371586,Reflects revised population controls and model reestimation.
Alaska,2014,M07,377041,Reflects revised population controls and model reestimation.
Alaska,2014,M06,373662,Reflects revised population controls and model reestimation.
Alaska,2014,M05,367332,Reflects revised population controls and model reestimation.
Alaska,2014,M04,361485,Reflects revised population controls and model reestimation.
Alaska,2014,M03,362052,Reflects revised population controls and model reestimation.
Alaska,2014,M02,361940,Reflects revised population controls and model reestimation.
Alaska,2014,M01,361268,Reflects revised population controls and model reestimation.
Alaska,2013,M12,361373,Reflects revised population controls and model reestimation.
Alaska,2013,M11,362911,Reflects revised population controls and model reestimation.
Alaska,2013,M10,363324,Reflects revised population controls and model reestimation.
Alaska,2013,M09,366534,Reflects revised population controls and model reestimation.
Alaska,2013,M08,371313,Reflects revised population controls and model reestimation.
Alaska,2013,M07,375567,Reflects revised population controls and model reestimation.
Alaska,2013,M06,372251,Reflects revised population controls and model reestimation.
Alaska,2013,M05,365543,Reflects revised population controls and model reestimation.
Alaska,2013,M04,359701,Reflects revised population controls and model reestimation.
Alaska,2013,M03,360341,Reflects revised population controls and model reestimation.
