state,year,period,value,footnotes
Michigan,2016,M12,4615387,Reflects revised population controls and model reestimation.
Michigan,2016,M11,4642568,Reflects revised population controls and model reestimation.
Michigan,2016,M10,4634194,Reflects revised population controls and model reestimation.
Michigan,2016,M09,4627804,Reflects revised population controls and model reestimation.
Michigan,2016,M08,4620035,Reflects revised population controls and model reestimation.
Michigan,2016,M07,4608817,Reflects revised population controls and model reestimation.
Michigan,2016,M06,4625843,Reflects revised population controls and model reestimation.
Michigan,2016,M05,4615579,Reflects revised population controls and model reestimation.
Michigan,2016,M04,4569502,Reflects revised population controls and model reestimation.
Michigan,2016,M03,4568347,Reflects revised population controls and model reestimation.
Michigan,2016,M02,4551164,Reflects revised population controls and model reestimation.
Michigan,2016,M01,4509351,Reflects revised population controls and model reestimation.
Michigan,2015,M12,4548666,Reflects revised population controls and model reestimation.
Michigan,2015,M11,4555473,Reflects revised population controls and model reestimation.
Michigan,2015,M10,4539364,Reflects revised population controls and model reestimation.
Michigan,2015,M09,4514349,Reflects revised population controls and model reestimation.
Michigan,2015,M08,4522641,Reflects revised population controls and model reestimation.
Michigan,2015,M07,4503465,Reflects revised population controls and model reestimation.
Michigan,2015,M06,4528213,Reflects revised population controls and model reestimation.
Michigan,2015,M05,4523114,Reflects revised population controls and model reestimation.
Michigan,2015,M04,4466995,Reflects revised population controls and model reestimation.
Michigan,2015,M03,4448867,Reflects revised population controls and model reestimation.
Michigan,2015,M02,4437019,Reflects revised population controls and model reestimation.
Michigan,2015,M01,4411807,Reflects revised population controls and model reestimation.
Michigan,2014,M12,4452571,Reflects revised population controls and model reestimation.
Michigan,2014,M11,4470990,Reflects revised population controls and model reestimation.
Michigan,2014,M10,4468572,Reflects revised population controls and model reestimation.
Michigan,2014,M09,4437191,Reflects revised population controls and model reestimation.
Michigan,2014,M08,4428470,Reflects revised population controls and model reestimation.
Michigan,2014,M07,4422189,Reflects revised population controls and model reestimation.
Michigan,2014,M06,4447493,Reflects revised population controls and model reestimation.
Michigan,2014,M05,4418303,Reflects revised population controls and model reestimation.
Michigan,2014,M04,4366061,Reflects revised population controls and model reestimation.
Michigan,2014,M03,4361437,Reflects revised population controls and model reestimation.
Michigan,2014,M02,4332843,Reflects revised population controls and model reestimation.
Michigan,2014,M01,4299476,Reflects revised population controls and model reestimation.
Michigan,2013,M12,4334336,Reflects revised population controls and model reestimation.
Michigan,2013,M11,4351527,Reflects revised population controls and model reestimation.
Michigan,2013,M10,4321352,Reflects revised population controls and model reestimation.
Michigan,2013,M09,4350022,Reflects revised population controls and model reestimation.
Michigan,2013,M08,4339437,Reflects revised population controls and model reestimation.
Michigan,2013,M07,4328933,Reflects revised population controls and model reestimation.
Michigan,2013,M06,4352272,Reflects revised population controls and model reestimation.
Michigan,2013,M05,4341460,Reflects revised population controls and model reestimation.
Michigan,2013,M04,4284218,Reflects revised population controls and model reestimation.
Michigan,2013,M03,4260436,Reflects revised population controls and model reestimation.
Michigan,2013,M02,4244033,Reflects revised population controls and model reestimation.
Michigan,2013,M01,4212234,Reflects revised population controls and model reestimation.
Michigan,2012,M12,4271748,Reflects revised population controls and model reestimation.
Michigan,2012,M11,4287440,Reflects revised population controls and model reestimation.
Michigan,2012,M10,4298541,Reflects revised population controls and model reestimation.
Michigan,2012,M09,4277209,Reflects revised population controls and model reestimation.
Michigan,2012,M08,4252511,Reflects revised population controls and model reestimation.
Michigan,2012,M07,4244127,Reflects revised population controls and model reestimation.
Michigan,2012,M06,4274337,Reflects revised population controls and model reestimation.
Michigan,2012,M05,4264930,Reflects revised population controls and model reestimation.
Michigan,2012,M04,4218386,Reflects revised population controls and model reestimation.
Michigan,2012,M03,4211343,Reflects revised population controls and model reestimation.
Michigan,2012,M02,4193476,Reflects revised population controls and model reestimation.
Michigan,2012,M01,4165849,Reflects revised population controls and model reestimation.
Michigan,2011,M12,4239837,
Michigan,2011,M11,4263302,
Michigan,2011,M10,4251512,
Michigan,2011,M09,4226299,
Michigan,2011,M08,4222185,
Michigan,2011,M07,4185817,
Michigan,2011,M06,4210477,
Michigan,2011,M05,4205600,
Michigan,2011,M04,4167494,
Michigan,2011,M03,4158211,
Michigan,2011,M02,4134711,
Michigan,2011,M01,4114740,
Michigan,2010,M12,4180671,
Michigan,2010,M11,4199171,
Michigan,2010,M10,4214423,
Michigan,2010,M09,4216401,
Michigan,2010,M08,4230406,
Michigan,2010,M07,4211245,
Michigan,2010,M06,4242846,
Michigan,2010,M05,4232459,
Michigan,2010,M04,4203495,
Michigan,2010,M03,4149661,
Michigan,2010,M02,4135999,
Michigan,2010,M01,4111710,
Michigan,2009,M12,4166546,
Michigan,2009,M11,4217858,
Michigan,2009,M10,4211279,
Michigan,2009,M09,4204641,
Michigan,2009,M08,4246559,
Michigan,2009,M07,4242011,
Michigan,2009,M06,4265921,
Michigan,2009,M05,4260347,
